Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
1275,36059415700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1410,0.050396811,0.055685595,0.25584278,0.04126988,High,Very High,Very High,Very High,77,85,94,90,High,High,Very High,Very High,73,78,96,91,High,High,Very High,Very High,64,74,96,87,2015,2015,0,Total,131250,19940.0,"Census Tract 4157, Nassau County, NY",14000US36059415700,36059415700,LI
1276,36059415802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1600,0.063377425,0.065032862,0.28370097,0.046941482,Very High,Very High,Very High,Very High,81,92,97,94,High,Very High,Very High,Very High,79,88,98,94,High,Very High,Very High,Very High,70,84,98,92,2015,2015,0,Total,138018,22758.0,"Census Tract 4158.02, Nassau County, NY",14000US36059415802,36059415802,LI
1277,36059416000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,951,0.057642362999999995,0.060386043,0.19387498,0.035359747999999996,High,Very High,Very High,Very High,79,89,84,85,High,Very High,Very High,Very High,77,84,87,85,High,High,Very High,High,67,79,86,80,2015,2015,0,Total,115595,21565.0,"Census Tract 4160, Nassau County, NY",14000US36059416000,36059416000,LI
1278,36059416100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1392,0.064060792,0.050948385,0.13305081,0.02798688,Very High,Very High,High,High,81,81,72,77,High,High,High,High,79,71,76,77,High,High,High,High,70,67,73,71,2015,2015,0,Total,99348,11675.0,"Census Tract 4161, Nassau County, NY",14000US36059416100,36059416100,LI
1279,36059416201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,684,-0.04363047,0.055050962,0.031973045,0.004754922,Low,Very High,Moderate,Moderate,28,85,51,51,Low,High,Moderate,Moderate,28,77,58,54,Low,High,Moderate,Moderate,28,73,56,51,2015,2015,0,Total,94219,16195.0,"Census Tract 4162.01, Nassau County, NY",14000US36059416201,36059416201,LI
1280,36059416202,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,851,-0.049926965999999996,-0.002100926,0.063297011,0.001622758,Low,Low,Moderate,Moderate,25,30,57,47,Low,Very Low,High,Moderate,26,10,64,51,Low,Very Low,Moderate,Moderate,26,10,60,48,2015,2015,0,Total,59254,17243.0,"Census Tract 4162.02, Nassau County, NY",14000US36059416202,36059416202,LI
1281,36059416300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,470,-0.016142761000000002,0.045138475,0.13009723,0.018158015,Moderate,High,High,High,45,76,71,67,Moderate,High,High,High,41,62,75,67,Low,Moderate,High,High,37,59,72,62,2015,2015,0,Total,128173,19620.0,"Census Tract 4163, Nassau County, NY",14000US36059416300,36059416300,LI
1282,36059416401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,519,0.022679649,0.033280671,0.09524934,0.017132983,High,High,High,High,66,64,64,66,High,Moderate,High,High,61,44,69,66,Moderate,Moderate,High,High,53,42,66,61,2015,2015,0,Total,92206,6294.0,"Census Tract 4164.01, Nassau County, NY",14000US36059416401,36059416401,LI
1283,36059416402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,438,0.020160777,0.00549734,0.012657976000000001,0.0042868690000000004,High,Low,Moderate,Moderate,65,37,47,50,Moderate,Very Low,Moderate,Moderate,60,13,55,53,Moderate,Very Low,Moderate,Moderate,52,13,53,50,2015,2015,0,Total,94963,16529.0,"Census Tract 4164.02, Nassau County, NY",14000US36059416402,36059416402,LI
1284,36059416500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1378,0.026328566,0.015213448999999999,-0.15005012,-0.012932087,High,Moderate,Low,Low,68,45,21,31,High,Very Low,Low,Low,63,20,31,36,Moderate,Very Low,Low,Low,54,20,30,36,2015,2015,0,Total,62075,5636.0,"Census Tract 4165, Nassau County, NY",14000US36059416500,36059416500,LI
1285,36059416600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,595,0.050104257,0.032313418,0.10632376,0.021350756000000002,High,High,High,High,77,63,67,70,High,Moderate,High,High,73,42,71,70,High,Moderate,High,High,64,41,68,65,2015,2015,0,Total,89250,13695.000000000002,"Census Tract 4166, Nassau County, NY",14000US36059416600,36059416600,LI
1286,36059416701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,898,0.050106294,0.030399686000000002,0.018707259,0.01095123,High,High,Moderate,Moderate,77,61,48,58,High,Low,Moderate,Moderate,73,40,56,60,High,Low,Moderate,Moderate,64,39,54,56,2015,2015,0,Total,81918,20745.0,"Census Tract 4167.01, Nassau County, NY",14000US36059416701,36059416701,LI
1287,36059416702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,490,0.046552210999999996,0.007065897,0.00240314,0.006178113000000001,High,Low,Moderate,Moderate,76,38,45,53,High,Very Low,Moderate,Moderate,71,14,53,56,High,Very Low,Moderate,Moderate,62,14,51,52,2015,2015,0,Total,84831,19082.0,"Census Tract 4167.02, Nassau County, NY",14000US36059416702,36059416702,LI
1288,36059416801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,450,0.059799254,0.032789204,0.11805382,0.02383827,High,High,High,High,80,63,69,73,High,Moderate,High,High,77,43,73,73,High,Moderate,High,High,68,42,70,67,2015,2015,0,Total,107946,22403.0,"Census Tract 4168.01, Nassau County, NY",14000US36059416801,36059416801,LI
1289,36059416802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,402,0.063496411,0.025300134,0.06465494599999999,0.017235991000000003,Very High,Moderate,Moderate,High,81,55,58,66,High,Low,High,High,79,32,64,66,High,Low,High,High,70,32,61,61,2015,2015,0,Total,80179,17488.0,"Census Tract 4168.02, Nassau County, NY",14000US36059416802,36059416802,LI
1290,36059416900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,900,0.063046351,0.057954545999999996,0.16372862,0.032190267,Very High,Very High,High,Very High,81,87,78,82,High,Very High,Very High,Very High,79,81,82,81,High,High,High,High,70,77,80,76,2015,2015,0,Total,122500,34141.0,"Census Tract 4169, Nassau County, NY",14000US36059416900,36059416900,LI
1291,36059517000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,508,0.037753664,0.033978786000000004,0.13587952,0.023602001,High,High,High,High,73,65,73,73,High,Moderate,High,High,68,45,76,73,Moderate,Moderate,High,High,58,43,74,67,2015,2015,0,Total,123125,39098.0,"Census Tract 5170, Nassau County, NY",14000US36059517000,36059517000,LI
1292,36059517101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1183,0.009102879,-0.011180711000000001,0.069937691,0.00795548,Moderate,Low,Moderate,Moderate,59,24,59,55,Moderate,Very Low,High,Moderate,54,7,65,57,Moderate,Very Low,High,Moderate,46,7,62,53,2015,2015,0,Total,58556,13208.0,"Census Tract 5171.01, Nassau County, NY",14000US36059517101,36059517101,LI
1293,36059517102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,345,0.023614377000000002,0.052711733,0.13117285,0.023484394,High,Very High,High,High,66,83,72,73,High,High,High,High,62,73,75,73,Moderate,High,High,High,53,69,73,67,2015,2015,0,Total,96875,9739.0,"Census Tract 5171.02, Nassau County, NY",14000US36059517102,36059517102,LI
1294,36059517200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,2150,-0.00750243,0.044038743,0.01917896,0.0060884369999999995,Moderate,High,Moderate,Moderate,50,75,48,52,Moderate,Moderate,Moderate,Moderate,46,60,56,55,Low,Moderate,Moderate,Moderate,40,57,54,52,2015,2015,0,Total,54290,13226.0,"Census Tract 5172, Nassau County, NY",14000US36059517200,36059517200,LI
1295,36059517301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,514,-0.002155007,0.042954084000000003,0.080114797,0.013655443,Moderate,High,High,High,53,74,61,61,Moderate,Moderate,High,High,49,58,67,63,Moderate,Moderate,High,Moderate,42,55,63,58,2015,2015,0,Total,71109,16160.0,"Census Tract 5173.01, Nassau County, NY",14000US36059517301,36059517301,LI
1296,36059517302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1089,-0.001984815,0.033191774,0.015265223999999999,0.0050888090000000006,Moderate,High,Moderate,Moderate,53,64,48,51,Moderate,Moderate,Moderate,Moderate,49,44,56,54,Moderate,Moderate,Moderate,Moderate,42,42,53,51,2015,2015,0,Total,62279,7710.000000000001,"Census Tract 5173.02, Nassau County, NY",14000US36059517302,36059517302,LI
1297,36059517400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1115,0.09037226400000001,0.066375263,0.12456137,0.031549331,Very High,Very High,High,Very High,88,93,70,81,Very High,Very High,High,Very High,87,89,74,81,High,Very High,High,High,79,86,71,75,2015,2015,0,Total,110997,6710.0,"Census Tract 5174, Nassau County, NY",14000US36059517400,36059517400,LI
1298,36059517500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,874,0.067305297,0.08709658699999999,0.15076104,0.03425293,Very High,Very High,High,Very High,82,99,76,84,High,Very High,High,Very High,80,100,80,84,High,Very High,High,High,72,99,77,79,2015,2015,0,Total,124550,17807.0,"Census Tract 5175, Nassau County, NY",14000US36059517500,36059517500,LI
1299,36059517600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1109,0.07496798,0.030908147,0.18086615,0.032624707,Very High,High,Very High,Very High,85,61,82,82,Very High,Low,Very High,Very High,83,40,85,82,High,Low,Very High,High,75,39,83,76,2015,2015,0,Total,108333,19671.0,"Census Tract 5176, Nassau County, NY",14000US36059517600,36059517600,LI
1300,36059517701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1807,0.11106028,0.050915122,0.14773682,0.034888435,Very High,Very High,High,Very High,92,81,75,84,Very High,High,High,Very High,91,71,79,85,Very High,High,High,High,84,67,76,79,2015,2015,0,Total,220208,19195.0,"Census Tract 5177.01, Nassau County, NY",14000US36059517701,36059517701,LI
1301,36059517705,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,721,0.097041965,0.072620869,0.15246312,0.036198258,Very High,Very High,High,Very High,90,96,76,86,Very High,Very High,High,Very High,88,94,80,86,Very High,Very High,High,Very High,81,92,77,81,2015,2015,0,Total,225208,46693.0,"Census Tract 5177.05, Nassau County, NY",14000US36059517705,36059517705,LI
1302,36059517801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,863,0.094493084,0.055142317,0.10234572,0.028224377000000002,Very High,Very High,High,High,89,85,66,78,Very High,High,High,High,88,77,70,78,Very High,High,High,High,81,73,67,72,2015,2015,0,Total,143000,16608.0,"Census Tract 5178.01, Nassau County, NY",14000US36059517801,36059517801,LI
1303,36059517802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,718,0.074603803,0.030906625,0.17318864,0.031690832,Very High,High,High,Very High,84,61,80,81,Very High,Low,Very High,Very High,83,40,83,81,High,Low,Very High,High,74,39,82,75,2015,2015,0,Total,85536,15359.0,"Census Tract 5178.02, Nassau County, NY",14000US36059517802,36059517802,LI
1304,36059517901,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,940,0.06475129,0.061759293,0.16037968,0.03239388,Very High,Very High,High,Very High,82,90,78,82,High,Very High,Very High,Very High,79,85,81,82,High,Very High,High,High,71,81,79,76,2015,2015,0,Total,106136,23637.0,"Census Tract 5179.01, Nassau County, NY",14000US36059517901,36059517901,LI
1305,36059517902,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,466,0.048186302,0.042113565,0.10465074,0.021986814,High,High,High,High,76,73,66,71,High,Moderate,High,High,72,57,71,71,High,Moderate,High,High,63,54,67,65,2015,2015,0,Total,102074,12487.0,"Census Tract 5179.02, Nassau County, NY",14000US36059517902,36059517902,LI
1306,36059518000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1345,0.071679205,0.043982863,0.21060669,0.037113309,Very High,High,Very High,Very High,84,75,87,87,Very High,Moderate,Very High,Very High,82,60,90,87,High,Moderate,Very High,Very High,73,57,90,82,2015,2015,0,Total,91453,4665.0,"Census Tract 5180, Nassau County, NY",14000US36059518000,36059518000,LI
1307,36059518100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,683,0.073021531,0.075110503,0.16213515,0.034933135,Very High,Very High,High,Very High,84,97,78,84,Very High,Very High,Very High,Very High,82,96,82,85,High,Very High,High,High,74,94,79,79,2015,2015,0,Total,134309,16385.0,"Census Tract 5181, Nassau County, NY",14000US36059518100,36059518100,LI
1308,36059518201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1114,0.13010091,0.06476230200000001,0.18707803,0.043045118,Very High,Very High,Very High,Very High,95,92,83,92,Very High,Very High,Very High,Very High,93,88,86,92,Very High,Very High,Very High,Very High,88,84,85,89,2015,2015,0,Total,208819,10581.0,"Census Tract 5182.01, Nassau County, NY",14000US36059518201,36059518201,LI
1309,36059518203,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,782,0.20289406,0.059101167999999996,0.081234112,0.038173143,Very High,Very High,High,Very High,100,88,61,88,Very High,Very High,High,Very High,100,82,67,88,Very High,High,High,Very High,99,78,63,83,2015,2015,0,Total,141375,27412.0,"Census Tract 5182.03, Nassau County, NY",14000US36059518203,36059518203,LI
1310,36059518204,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,929,0.2124835,0.050692741,0.25426671,0.058474772,Very High,Very High,Very High,Very High,100,81,94,99,Very High,High,Very High,Very High,100,70,96,99,Very High,High,Very High,Very High,99,67,96,99,2015,2015,0,Total,178750,35202.0,"Census Tract 5182.04, Nassau County, NY",14000US36059518204,36059518204,LI
1311,36059518300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1368,0.19174764,0.053930599,0.16136211,0.045715332000000004,Very High,Very High,High,Very High,100,84,78,93,Very High,High,Very High,Very High,99,75,81,94,Very High,High,High,Very High,98,71,79,91,2015,2015,0,Total,158813,22892.0,"Census Tract 5183, Nassau County, NY",14000US36059518300,36059518300,LI
1312,36059518400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1104,0.20311143,0.065153375,0.18191446,0.050557545999999995,Very High,Very High,Very High,Very High,100,92,82,96,Very High,Very High,Very High,Very High,100,88,85,96,Very High,Very High,Very High,Very High,99,85,84,95,2015,2015,0,Total,155905,14273.000000000002,"Census Tract 5184, Nassau County, NY",14000US36059518400,36059518400,LI
1313,36059518501,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1492,0.10470118,0.08982329800000001,0.12505361,0.035685759,Very High,Very High,High,Very High,91,100,70,85,Very High,Very High,High,Very High,90,100,74,85,Very High,Very High,High,High,83,100,71,80,2015,2015,0,Total,137361,24922.0,"Census Tract 5185.01, Nassau County, NY",14000US36059518501,36059518501,LI
1314,36059518502,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,674,0.08402022,0.081788935,0.081455514,0.027470859,Very High,Very High,High,High,87,98,61,77,Very High,Very High,High,High,85,99,67,77,High,Very High,High,High,78,97,63,71,2015,2015,0,Total,104009,16680.0,"Census Tract 5185.02, Nassau County, NY",14000US36059518502,36059518502,LI
1315,36059518600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1098,0.16209105,0.059326070999999994,0.20825143,0.048467353,Very High,Very High,Very High,Very High,98,88,87,95,Very High,Very High,Very High,Very High,96,83,90,95,Very High,High,Very High,Very High,94,78,89,94,2015,2015,0,Total,176736,26943.0,"Census Tract 5186, Nassau County, NY",14000US36059518600,36059518600,LI
1316,36059518700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1442,0.21153601,0.053063217999999995,0.17123468,0.048959643,Very High,Very High,High,Very High,100,83,80,95,Very High,High,Very High,Very High,100,74,83,95,Very High,High,Very High,Very High,99,70,81,94,2015,2015,0,Total,116576,15093.0,"Census Tract 5187, Nassau County, NY",14000US36059518700,36059518700,LI
1317,36059518800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1048,0.2178697,0.059437785,0.23044464,0.057228547000000005,Very High,Very High,Very High,Very High,100,88,91,99,Very High,Very High,Very High,Very High,100,83,93,99,Very High,High,Very High,Very High,100,78,93,99,2015,2015,0,Total,162743,24243.0,"Census Tract 5188, Nassau County, NY",14000US36059518800,36059518800,LI
1318,36059518900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1283,0.081739761,0.059646007,0.14064717,0.031750869,Very High,Very High,High,Very High,86,88,74,81,Very High,Very High,High,Very High,85,83,77,81,High,High,High,High,77,79,75,75,2015,2015,0,Total,114940,8930.0,"Census Tract 5189, Nassau County, NY",14000US36059518900,36059518900,LI
1319,36059519000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1387,0.06987603,0.06877441,0.14751433,0.032209728,Very High,Very High,High,Very High,83,94,75,82,Very High,Very High,High,Very High,81,91,79,81,High,Very High,High,High,72,88,76,76,2015,2015,0,Total,108735,11208.0,"Census Tract 5190, Nassau County, NY",14000US36059519000,36059519000,LI
1320,36059519100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,818,0.082730316,0.043365158,0.19967054,0.036996681000000003,Very High,High,Very High,Very High,86,74,85,86,Very High,Moderate,Very High,Very High,85,59,88,87,High,Moderate,Very High,Very High,77,56,87,82,2015,2015,0,Total,95500,20560.0,"Census Tract 5191, Nassau County, NY",14000US36059519100,36059519100,LI
1321,36059519200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1217,0.079072393,0.072385006,0.076352358,0.025329353,Very High,Very High,Moderate,High,86,96,60,75,Very High,Very High,High,High,84,94,66,75,High,Very High,High,High,76,92,63,68,2015,2015,0,Total,92656,12085.0,"Census Tract 5192, Nassau County, NY",14000US36059519200,36059519200,LI
1322,36059519300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,929,0.071495309,0.042227155999999995,0.12973461,0.027494904,Very High,High,High,High,84,73,71,77,Very High,Moderate,High,High,82,57,75,77,High,Moderate,High,High,73,54,72,71,2015,2015,0,Total,75845,10758.0,"Census Tract 5193, Nassau County, NY",14000US36059519300,36059519300,LI
1323,36059519400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,799,0.095824115,0.06784177599999999,0.23305459,0.044933699,Very High,Very High,Very High,Very High,90,94,91,93,Very High,Very High,Very High,Very High,88,91,93,93,Very High,Very High,Very High,Very High,81,87,94,91,2015,2015,0,Total,92917,14599.0,"Census Tract 5194, Nassau County, NY",14000US36059519400,36059519400,LI
1324,36059519500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1217,0.13440961,0.070954546,0.14046085,0.038755417,Very High,Very High,High,Very High,96,95,74,88,Very High,Very High,High,Very High,93,93,77,89,Very High,Very High,High,Very High,89,90,75,84,2015,2015,0,Total,95282,9075.0,"Census Tract 5195, Nassau County, NY",14000US36059519500,36059519500,LI
